new_index,County,BU / ACRE
2021-Murray County,MURRAY,56.3
2021-Nicollet County,NICOLLET,63.0
2021-Nobles County,NOBLES,63.3
2021-Norman County,NORMAN,24.3
2021-Otter Tail County,OTTER TAIL,27.6
2021-Pennington County,PENNINGTON,19.8
2021-Pine County,PINE,41.2
2021-Pipestone County,PIPESTONE,49.4
2021-Polk County,POLK,24.1
2021-Pope County,POPE,37.5
2021-Red Lake County,RED LAKE,18.4
2021-Redwood County,REDWOOD,52.2
2021-Renville County,RENVILLE,52.2
2021-Rice County,RICE,57.3
2021-Rock County,ROCK,61.5
2021-Roseau County,ROSEAU,23.6
2021-Scott County,SCOTT,62.5
2021-Sherburne County,SHERBURNE,33.9
2021-Sibley County,SIBLEY,60.3
2021-Steele County,STEELE,61.9
2021-Stevens County,STEVENS,45.7
2021-Swift County,SWIFT,50.2
2021-Todd County,TODD,36.8
2021-Traverse County,TRAVERSE,46.6
2021-Wadena County,WADENA,35.9
2021-Waseca County,WASECA,67.4
2021-Washington County,WASHINGTON,51.1
2021-Watonwan County,WATONWAN,62.7
2021-Wilkin County,WILKIN,35.8
2021-Wright County,WRIGHT,46.1
