new_index,County,BU / ACRE
2017-Blue Earth County,BLUE EARTH,209.5
2017-Brown County,BROWN,196.9
2017-Carlton County,CARLTON,131.7
2017-Carver County,CARVER,205.5
2017-Chippewa County,CHIPPEWA,200.7
2017-Chisago County,CHISAGO,143.8
2017-Clay County,CLAY,165.9
2017-Cottonwood County,COTTONWOOD,207.5
2017-Crow Wing County,CROW WING,147.6
2017-Douglas County,DOUGLAS,171.3
2017-Faribault County,FARIBAULT,215.3
2017-Freeborn County,FREEBORN,211.5
2017-Grant County,GRANT,190.2
2017-Hennepin County,HENNEPIN,171.0
2017-Isanti County,ISANTI,157.6
2017-Jackson County,JACKSON,205.5
2017-Kandiyohi County,KANDIYOHI,201.2
2017-Kittson County,KITTSON,133.1
2017-Lac Qui Parle County,LAC QUI PARLE,189.0
2017-Le Sueur County,LE SUEUR,211.3
2017-Lincoln County,LINCOLN,174.7
2017-Lyon County,LYON,183.0
2017-Mahnomen County,MAHNOMEN,153.2
2017-Marshall County,MARSHALL,122.6
2017-Martin County,MARTIN,214.0
2017-Mcleod County,MCLEOD,206.2
2017-Meeker County,MEEKER,186.7
2017-Mille Lacs County,MILLE LACS,153.3
2017-Morrison County,MORRISON,167.3
2017-Murray County,MURRAY,197.1
2017-Nicollet County,NICOLLET,205.8
2017-Nobles County,NOBLES,193.4
2017-Norman County,NORMAN,156.7
2017-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,155.2
2017-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,144.0
2017-Otter Tail County,OTTER TAIL,178.2
2017-Pennington County,PENNINGTON,119.2
2017-Pipestone County,PIPESTONE,186.0
2017-Pope County,POPE,186.5
2017-Red Lake County,RED LAKE,139.9
2017-Redwood County,REDWOOD,200.9
2017-Renville County,RENVILLE,207.1
2017-Rice County,RICE,209.2
2017-Rock County,ROCK,206.1
2017-Roseau County,ROSEAU,117.8
2017-Scott County,SCOTT,200.1
2017-Sherburne County,SHERBURNE,150.4
2017-Sibley County,SIBLEY,206.2
2017-Stearns County,STEARNS,177.7
2017-Steele County,STEELE,214.8
2017-Stevens County,STEVENS,190.6
2017-Swift County,SWIFT,190.3
2017-Todd County,TODD,154.7
2017-Traverse County,TRAVERSE,185.2
2017-Wadena County,WADENA,164.1
2017-Waseca County,WASECA,215.0
2017-Washington County,WASHINGTON,176.5
2017-Watonwan County,WATONWAN,218.9
2017-Wilkin County,WILKIN,182.3
2017-Wright County,WRIGHT,182.6
2017-Yellow Medicine County,YELLOW MEDICINE,192.0
2018-Aitkin County,AITKIN,90.4
2018-Anoka County,ANOKA,144.7
2018-Becker County,BECKER,181.3
2018-Benton County,BENTON,183.0
2018-Big Stone County,BIG STONE,198.3
2018-Blue Earth County,BLUE EARTH,173.1
2018-Brown County,BROWN,159.4
2018-Carlton County,CARLTON,148.6
2018-Carver County,CARVER,178.7
2018-Chippewa County,CHIPPEWA,184.3
2018-Chisago County,CHISAGO,158.9
2018-Clay County,CLAY,184.6
2018-Cottonwood County,COTTONWOOD,173.7
2018-Faribault County,FARIBAULT,161.7
2018-Freeborn County,FREEBORN,174.6
2018-Hennepin County,HENNEPIN,188.1
2018-Isanti County,ISANTI,159.9
2018-Jackson County,JACKSON,167.0
2018-Kandiyohi County,KANDIYOHI,196.4
2018-Kittson County,KITTSON,121.6
2018-Lac Qui Parle County,LAC QUI PARLE,198.1
2018-Le Sueur County,LE SUEUR,184.1
2018-Lyon County,LYON,179.9
2018-Martin County,MARTIN,160.7
2018-Mcleod County,MCLEOD,183.2
2018-Morrison County,MORRISON,179.7
2018-Murray County,MURRAY,169.3
2018-Nicollet County,NICOLLET,186.0
2018-Nobles County,NOBLES,168.7
2018-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,184.3
2018-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,183.6
2018-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,165.5
2018-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,198.6
2018-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,176.8
2018-Otter Tail County,OTTER TAIL,190.0
2018-Pine County,PINE,161.3
2018-Pope County,POPE,196.7
2018-Redwood County,REDWOOD,166.7
2018-Renville County,RENVILLE,179.7
2018-Rice County,RICE,180.1
2018-Rock County,ROCK,181.4
2018-Roseau County,ROSEAU,131.2
2018-Sibley County,SIBLEY,178.2
2018-Stearns County,STEARNS,183.6
2018-Steele County,STEELE,192.2
2018-Stevens County,STEVENS,200.7
2018-Swift County,SWIFT,201.6
2018-Todd County,TODD,148.1
2018-Traverse County,TRAVERSE,197.4
2018-Wadena County,WADENA,162.1
2018-Waseca County,WASECA,197.3
2018-Washington County,WASHINGTON,206.9
2018-Watonwan County,WATONWAN,150.2
2018-Yellow Medicine County,YELLOW MEDICINE,187.5
2019-Becker County,BECKER,159.1
2019-Benton County,BENTON,153.7
2019-Big Stone County,BIG STONE,163.4
2019-Blue Earth County,BLUE EARTH,186.7
2019-Brown County,BROWN,177.2
2019-Carver County,CARVER,178.0
2019-Chippewa County,CHIPPEWA,187.8
2019-Chisago County,CHISAGO,152.6
2019-Clay County,CLAY,164.8
2019-Clearwater County,CLEARWATER,172.7
2019-Cottonwood County,COTTONWOOD,155.1
2019-Faribault County,FARIBAULT,185.3
2019-Freeborn County,FREEBORN,185.6
2019-Grant County,GRANT,171.9
2019-Hennepin County,HENNEPIN,140.4
2019-Isanti County,ISANTI,144.9
2019-Jackson County,JACKSON,156.1
2019-Kittson County,KITTSON,123.7
2019-Lac Qui Parle County,LAC QUI PARLE,180.0
2019-Lincoln County,LINCOLN,146.0
2019-Lyon County,LYON,171.2
2019-Marshall County,MARSHALL,145.9
2019-Martin County,MARTIN,171.5
2019-Mcleod County,MCLEOD,187.5
2019-Meeker County,MEEKER,164.6
2019-Mille Lacs County,MILLE LACS,147.7
2019-Morrison County,MORRISON,140.5
2019-Murray County,MURRAY,149.6
2019-Nicollet County,NICOLLET,196.1
2019-Nobles County,NOBLES,149.5
2019-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,183.2
2019-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,171.6
2019-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,148.0
2019-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,148.5
2019-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,173.9
2019-Otter Tail County,OTTER TAIL,178.9
2019-Pine County,PINE,137.6
2019-Pipestone County,PIPESTONE,133.9
2019-Pope County,POPE,180.4
2019-Redwood County,REDWOOD,181.2
2019-Renville County,RENVILLE,188.1
2019-Rock County,ROCK,149.4
2019-Roseau County,ROSEAU,149.7
2019-Sherburne County,SHERBURNE,175.0
2019-Sibley County,SIBLEY,187.2
2019-Stearns County,STEARNS,169.2
2019-Steele County,STEELE,173.2
2019-Stevens County,STEVENS,177.4
2019-Swift County,SWIFT,175.3
2019-Todd County,TODD,151.9
2019-Traverse County,TRAVERSE,147.9
2019-Wadena County,WADENA,172.2
2019-Waseca County,WASECA,182.8
2019-Washington County,WASHINGTON,199.3
2019-Watonwan County,WATONWAN,171.2
2019-Yellow Medicine County,YELLOW MEDICINE,173.0
2020-Aitkin County,AITKIN,134.6
2020-Anoka County,ANOKA,152.4
2020-Becker County,BECKER,154.6
2020-Beltrami County,BELTRAMI,121.6
2020-Benton County,BENTON,186.2
2020-Big Stone County,BIG STONE,185.1
2020-Blue Earth County,BLUE EARTH,198.1
2020-Brown County,BROWN,203.7
2020-Carver County,CARVER,200.1
2020-Cass County,CASS,152.8
2020-Chisago County,CHISAGO,171.3
2020-Clay County,CLAY,165.8
2020-Clearwater County,CLEARWATER,153.8
2020-Cottonwood County,COTTONWOOD,204.1
2020-Crow Wing County,CROW WING,145.4
2020-Douglas County,DOUGLAS,184.4
2020-Faribault County,FARIBAULT,214.9
2020-Freeborn County,FREEBORN,202.0
2020-Grant County,GRANT,176.1
2020-Hennepin County,HENNEPIN,196.7
2020-Hubbard County,HUBBARD,129.6
2020-Isanti County,ISANTI,154.1
2020-Itasca County,ITASCA,118.9
2020-Jackson County,JACKSON,196.1
2020-Kandiyohi County,KANDIYOHI,192.2
2020-Kittson County,KITTSON,124.9
2020-Lac Qui Parle County,LAC QUI PARLE,182.4
2020-Le Sueur County,LE SUEUR,199.0
2020-Lincoln County,LINCOLN,182.1
2020-Lyon County,LYON,205.2
2020-Mahnomen County,MAHNOMEN,148.9
2020-Marshall County,MARSHALL,122.2
2020-Martin County,MARTIN,203.5
2020-Mcleod County,MCLEOD,184.7
2020-Meeker County,MEEKER,187.3
2020-Mille Lacs County,MILLE LACS,152.6
2020-Morrison County,MORRISON,177.2
2020-Murray County,MURRAY,194.4
2020-Nicollet County,NICOLLET,205.9
2020-Nobles County,NOBLES,185.0
2020-Norman County,NORMAN,149.3
2020-Otter Tail County,OTTER TAIL,177.4
2020-Pine County,PINE,163.2
2020-Pipestone County,PIPESTONE,189.2
2020-Polk County,POLK,141.1
2020-Pope County,POPE,179.6
2020-Red Lake County,RED LAKE,143.7
2020-Redwood County,REDWOOD,201.7
2020-Renville County,RENVILLE,198.4
2020-Rice County,RICE,195.2
2020-Rock County,ROCK,195.3
2020-Roseau County,ROSEAU,124.5
2020-Scott County,SCOTT,198.8
2020-Sherburne County,SHERBURNE,179.9
2020-Sibley County,SIBLEY,198.4
2020-Stearns County,STEARNS,186.3
2020-Steele County,STEELE,202.0
2020-Stevens County,STEVENS,188.7
2020-Swift County,SWIFT,193.2
2020-Todd County,TODD,161.3
2020-Traverse County,TRAVERSE,176.0
2020-Wadena County,WADENA,164.3
2020-Waseca County,WASECA,204.4
2020-Washington County,WASHINGTON,195.7
2020-Watonwan County,WATONWAN,208.1
2020-Wilkin County,WILKIN,155.3
2020-Wright County,WRIGHT,202.1
2020-Yellow Medicine County,YELLOW MEDICINE,178.0
2021-Aitkin County,AITKIN,95.0
2021-Anoka County,ANOKA,112.2
2021-Becker County,BECKER,152.5
2021-Beltrami County,BELTRAMI,78.5
2021-Benton County,BENTON,132.1
2021-Big Stone County,BIG STONE,182.9
2021-Blue Earth County,BLUE EARTH,201.5
2021-Brown County,BROWN,188.3
2021-Carver County,CARVER,186.8
2021-Chippewa County,CHIPPEWA,190.1
2021-Chisago County,CHISAGO,145.9
2021-Clay County,CLAY,156.3
2021-Clearwater County,CLEARWATER,99.4
2021-Cottonwood County,COTTONWOOD,195.0
2021-Crow Wing County,CROW WING,95.7
2021-Douglas County,DOUGLAS,139.7
2021-Faribault County,FARIBAULT,192.8
2021-Freeborn County,FREEBORN,208.1
2021-Grant County,GRANT,180.7
2021-Hennepin County,HENNEPIN,156.8
2021-Hubbard County,HUBBARD,153.5
2021-Isanti County,ISANTI,121.5
2021-Itasca County,ITASCA,90.8
2021-Jackson County,JACKSON,190.9
2021-Kanabec County,KANABEC,110.6
2021-Le Sueur County,LE SUEUR,204.8
2021-Lincoln County,LINCOLN,162.2
2021-Lyon County,LYON,163.9
2021-Mahnomen County,MAHNOMEN,107.1
2021-Marshall County,MARSHALL,100.5
2021-Martin County,MARTIN,195.3
2021-Mcleod County,MCLEOD,194.4
2021-Meeker County,MEEKER,155.9
2021-Mille Lacs County,MILLE LACS,109.3
2021-Morrison County,MORRISON,111.1
2021-Murray County,MURRAY,197.8
2021-Nicollet County,NICOLLET,209.5
2021-Nobles County,NOBLES,203.3
2021-Norman County,NORMAN,106.2
2021-Otter Tail County,OTTER TAIL,140.9
2021-Pine County,PINE,136.7
2021-Pipestone County,PIPESTONE,183.5
2021-Polk County,POLK,101.8
2021-Pope County,POPE,143.6
2021-Red Lake County,RED LAKE,90.4
2021-Redwood County,REDWOOD,173.0
2021-Renville County,RENVILLE,177.2
2021-Rice County,RICE,197.2
2021-Rock County,ROCK,207.9
2021-Roseau County,ROSEAU,83.3
2021-Scott County,SCOTT,201.0
2021-Sherburne County,SHERBURNE,168.3
2021-Sibley County,SIBLEY,203.9
2021-Stearns County,STEARNS,149.0
2021-Steele County,STEELE,206.2
2021-Stevens County,STEVENS,174.7
2021-Todd County,TODD,131.1
2021-Traverse County,TRAVERSE,180.5
2021-Wadena County,WADENA,140.7
2021-Waseca County,WASECA,213.7
2021-Washington County,WASHINGTON,153.6
2021-Watonwan County,WATONWAN,210.1
2021-Wilkin County,WILKIN,151.5
2021-Wright County,WRIGHT,144.8
